"mem_signup_month","num_days_as_member","acquisition_source","days_between_first_and_second_order","days_between_second_and_third_order","days_between_third_and_fourth_order","days_between_fourth_and_fifth_order","spicy_preference_index","sweet_preference_index","tart_preference_index","has_purchased_a_limited_edition_sku","has_spent_more_than_50_dollars"
11,364,"friends/family",0,0,0,0,0,0.2666,0.3333,0,0
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,345,"unknown",0,0,0,0,0,0.175,0.3125,0,0
1,321,"unknown",0,0,0,0,0.05,0.05,0.25,0,0
11,360,"unknown",0,0,0,0,0.0769,0.2461,0.3076,1,0
11,361,"friends/family",0,0,0,0,0.2222,0.1333,0.2777,1,0
1,322,"podcast",91,0,0,0,0.0888,0.4222,0.3888,0,0
12,352,"podcast",43,0,31,72,0.0357,0.2857,0.2767,0,1
12,338,"unknown",0,0,0,0,0.16,0.16,0.3,0,0
12,348,"catalog/mailer",332,0,0,0,0.05,0.3583,0.2708,1,1
12,331,"friends/family",0,0,0,0,0,0.35,0.125,1,0
11,366,"podcast",128,0,0,0,0.1333,0.2,0.3333,0,1
12,339,"unknown",182,98,0,0,0.17,0.3,0.3,0,1
1,323,"podcast",0,0,0,0,0.0333,0.3333,0.1666,0,0
12,327,"friends/family",0,0,0,0,0.1,0.375,0.375,0,0
12,344,"unknown",33,66,0,0,0.0526,0.1894,0.2631,1,1
12,328,"unknown",157,157,0,0,0.0533,0.3066,0.2666,0,1
1,324,"youtube",0,0,0,0,0,0.5,0.3333,0,0
12,342,"friends/family",26,3,7,39,0.078,0.3463,0.2926,0,1
11,363,"unknown",16,58,223,0,0.0937,0.3312,0.3593,1,1
1,320,"facebook",0,0,0,0,0,0.6857,0.2857,0,0
12,344,"friends/family",135,102,0,0,0.1111,0.3666,0.2777,0,1
12,330,"youtube",329,0,0,0,0.0533,0.3066,0.3666,0,1
12,345,"unknown",0,0,0,0,0,0.275,0.3125,1,0
12,355,"facebook",0,0,0,0,0,0.64,0.3,0,0
1,322,"unknown",40,13,47,0,0.0095,0.4666,0.3809,0,1
1,322,"friends/family",0,0,0,0,0.0333,0.3,0.1666,0,0
12,355,"facebook",0,0,0,0,0.1428,0.1714,0.3571,1,0
1,325,"youtube",0,0,0,0,0.0666,0.4533,0.2333,0,0
11,358,"podcast",0,0,0,0,0.25,0.2,0.3125,0,0
12,334,"facebook",0,0,0,0,0.0615,0.3923,0.3461,1,1
12,348,"unknown",0,0,0,0,0,0.4363,0.3181,0,0
11,359,"youtube",17,0,0,0,0,0.35,0.1875,0,0
1,321,"unknown",53,106,58,0,0.1238,0.6285,0.3095,0,1
12,352,"friends/family",0,0,0,0,0,0.5333,0.25,0,0
12,326,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,326,"podcast",0,0,0,0,0.0727,0.2545,0.1818,0,0
11,358,"friends/family",0,0,0,0,0.35,0.1,0.3125,0,0
12,350,"friends/family",81,0,0,0,0.1285,0.3571,0.3571,0,0
12,338,"unknown",0,0,0,0,0,0.2333,0.1666,1,0
12,353,"podcast",38,118,173,0,0.0709,0.329,0.3064,1,1
1,324,"podcast",0,0,0,0,0.1,0.5,0.4375,0,0
12,340,"unknown",0,0,0,0,0,0.5428,0.2857,0,0
11,366,"unknown",0,0,0,0,0.1428,0.5428,0.4285,0,0
12,356,"google",0,0,0,0,0.1666,0.3333,0.3333,0,0
12,326,"unknown",0,0,0,0,0,0.4,0.125,0,0
12,333,"facebook",40,0,42,59,0,0.5441,0.3023,0,1
12,350,"friends/family",100,0,0,0,0.0533,0.44,0.3333,0,0
11,360,"unknown",34,0,0,0,0.0769,0.4615,0.2692,1,0
12,341,"blog",0,0,0,0,0,0.4,0.1875,0,0
12,343,"unknown",0,0,0,0,0,0.25,0.25,1,0
11,364,"unknown",97,20,1,45,0.1291,0.3791,0.3333,0,1
11,366,"unknown",0,0,0,0,0.0666,0.2666,0.2916,1,0
1,323,"unknown",63,170,28,53,0.1555,0.2518,0.4259,1,1
12,352,"podcast",341,0,0,0,0,0.5818,0.3181,0,1
12,339,"unknown",35,29,119,98,0.3243,0.1027,0.2027,1,1
12,345,"friends/family",2,37,12,115,0.1555,0.4,0.3,1,1
11,358,"unknown",36,0,0,0,0.1285,0.3142,0.25,1,0
12,328,"catalog/mailer",61,84,42,0,0,0.4833,0.4166,0,1
12,326,"friends/family",26,0,0,0,0.0285,0.3428,0.2142,0,0
12,355,"unknown",0,0,0,0,0.0833,0.4,0.375,1,0
12,328,"unknown",32,0,0,0,0,0.6857,0.4285,0,1
11,359,"podcast",0,0,0,0,0.24,0.0666,0.3666,0,0
12,327,"friends/family",36,45,50,88,0.125,0.5125,0.2708,0,1
12,344,"friends/family",241,0,0,0,0,0.5428,0.4642,0,0
12,327,"friends/family",0,0,0,0,0,0.2333,0.3333,0,0
1,320,"unknown",0,0,0,0,0,0.7,0.25,0,0
12,347,"unknown",38,45,70,60,0,0.36,0.35,0,1
12,351,"friends/family",0,0,0,0,0.6,0,0.375,0,0
12,353,"friends/family",34,69,53,91,0.0341,0.4585,0.3414,1,1
11,357,"google",0,0,0,0,0.1333,0.4666,0.5,0,0
12,335,"podcast",0,0,0,0,0.1,0.275,0.25,1,0
12,344,"unknown",36,0,0,0,0.1411,0.2705,0.3235,1,0
12,339,"catalog/mailer",11,13,0,0,0,0.3333,0.2619,1,1
12,353,"unknown",66,0,0,0,0.0941,0.3764,0.3529,0,1
12,339,"unknown",0,0,0,0,0,0.525,0.5,0,0
1,320,"friends/family",0,0,0,0,0,0.6333,0.4166,0,0
12,351,"facebook",0,0,0,0,0.2,0.325,0.5,0,0
12,356,"youtube",9,37,0,0,0.0062,0.4125,0.2812,0,1
12,349,"unknown",0,0,0,0,0,0.6,0,0,0
12,345,"unknown",0,0,0,0,0,0.7333,0.4166,0,0
11,366,"podcast",62,191,0,0,0.3076,0.3538,0.3461,0,1
12,330,"radio",0,0,0,0,0.0695,0.2608,0.2826,1,1
12,329,"youtube",0,0,0,0,0,0.6,0.4,0,0
12,338,"friends/family",87,32,0,0,0.0972,0.4432,0.3108,0,1
1,323,"friends/family",0,0,0,0,0,0.4888,0.1666,0,0
12,349,"friends/family",0,0,0,0,0,0.2666,0.2777,0,0
12,342,"facebook",0,0,0,0,0.0333,0.4,0.5,0,0
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,339,"youtube",42,41,23,57,0.0262,0.4885,0.3196,1,1
12,355,"friends/family",0,0,0,0,0,0.5666,0.4166,0,0
12,349,"facebook",0,0,0,0,0,0.65,0.4375,0,0
12,337,"facebook",136,119,0,0,0,0.65,0.375,0,1
11,366,"unknown",0,0,0,0,0.2,0.2888,0.3333,0,0
12,326,"facebook",132,0,0,0,0.0125,0.475,0.2812,0,1
12,351,"friends/family",150,0,0,0,0.0666,0.5866,0.3666,0,0
12,347,"unknown",0,0,0,0,0.2,0.35,0.5,0,0
1,321,"unknown",19,36,29,0,0.008,0.36,0.24,0,1
12,352,"friends/family",0,0,0,0,0,0.1,0.125,0,0
12,327,"friends/family",0,0,0,0,0,0.4285,0.4285,0,0
12,355,"friends/family",0,0,0,0,0,0.325,0.1875,0,0
1,320,"catalog/mailer",17,43,135,61,0,0.63,0.3,1,1
12,353,"blog",11,1,0,0,0.1125,0.25,0.3437,1,1
12,331,"facebook",36,0,0,0,0,0.6,0.25,0,0
11,359,"friends/family",0,0,1,1,0.0877,0.3742,0.307,1,1
12,327,"unknown",10,11,23,0,0.0086,0.4,0.2608,0,1
12,333,"unknown",44,0,0,0,0,0.4909,0.2727,0,0
1,321,"unknown",309,0,0,0,0.0833,0.5,0.25,0,0
12,327,"unknown",34,22,47,69,0.0307,0.4692,0.3461,1,1
12,345,"facebook",0,49,0,0,0.0941,0.2705,0.3235,1,1
12,341,"friends/family",0,0,0,0,0.2,0,0.5,0,0
12,341,"friends/family",58,31,53,35,0.1727,0.4363,0.3409,0,1
12,331,"unknown",0,0,0,0,0,0.8,0,0,0
11,360,"unknown",0,0,0,0,0.1111,0.2666,0.3888,0,0
12,330,"podcast",26,28,11,87,0.02,0.525,0.275,1,1
11,361,"friends/family",0,0,0,0,0.35,0.175,0.3125,0,0
12,338,"friends/family",0,0,0,0,0.2285,0.1142,0.2857,0,0
12,341,"friends/family",0,0,0,0,0.0666,0.4,0.2916,0,0
11,364,"youtube",0,0,0,0,0,0.5555,0.3888,0,0
12,341,"unknown",0,0,0,0,0.0533,0.3466,0.3666,1,0
12,345,"podcast",172,170,0,0,0.0695,0.3347,0.326,1,1
12,350,"friends/family",0,0,0,0,0,0.44,0.3,0,0
11,362,"podcast",50,43,75,87,0.109,0.4409,0.2954,0,1
11,357,"unknown",0,0,0,0,0,0.4857,0.2857,0,0
12,326,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,343,"unknown",92,0,0,0,0,0.5142,0.3214,1,1
1,322,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,345,"podcast",0,0,0,0,0.125,0.45,0.3125,0,0
12,355,"youtube",0,0,0,0,0.0833,0.2333,0.3333,1,0
11,357,"facebook",0,0,0,0,0,0.5,0.375,0,0
1,322,"friends/family",15,194,0,0,0.3176,0.2588,0.3529,0,1
12,350,"podcast",91,0,0,0,0.2153,0.3846,0.3846,0,0
12,337,"unknown",2,0,0,0,0,0.2545,0.3181,0,1
12,343,"friends/family",0,0,0,0,0,0.275,0.3125,1,0
12,339,"blog",0,0,0,0,0.025,0.175,0.1875,0,0
11,362,"podcast",0,0,0,0,0.2769,0.0923,0.3846,0,0
12,337,"friends/family",0,0,0,0,0,0.6285,0.4285,0,0
12,353,"unknown",13,0,0,0,0.0857,0.2285,0.3571,0,0
1,323,"catalog/mailer",0,0,0,0,0.0181,0.4181,0.2727,1,0
11,359,"unknown",0,0,0,0,0.1285,0.2,0.3571,0,0
1,322,"unknown",115,73,0,0,0.0857,0.4285,0.238,1,1
11,359,"friends/family",49,3,8,12,0.0538,0.3384,0.3461,1,1
12,330,"youtube",45,0,0,0,0.0125,0.425,0.3437,1,0
12,353,"unknown",3,101,0,0,0.0242,0.5212,0.3484,0,1
12,353,"friends/family",0,0,0,0,0,0.475,0.25,0,0
12,355,"friends/family",0,0,0,0,0,0.2,0.25,1,0
12,347,"podcast",191,0,0,0,0.1384,0.5692,0.3076,0,1
1,323,"podcast",0,0,0,0,0,0.3555,0.2777,0,0
12,341,"unknown",131,83,24,0,0.2933,0.4533,0.2666,0,1
11,362,"unknown",55,37,27,54,0.1436,0.338,0.2605,1,1
1,322,"catalog/mailer",40,38,52,43,0.3377,0.0755,0.3222,0,1
12,331,"friends/family",0,0,0,0,0.1,0.325,0.3125,1,0
12,326,"youtube",0,0,0,0,0.025,0.375,0.25,0,0
12,346,"radio",0,0,0,0,0,0.275,0.3125,1,0
11,357,"friends/family",0,0,0,0,0,0.76,0.4,0,0
12,356,"friends/family",63,76,0,0,0.0918,0.4216,0.2567,1,1
12,341,"friends/family",1,0,0,0,0,0.46,0.4,0,1
1,324,"friends/family",36,0,0,0,0.1222,0.4,0.3055,0,0
12,355,"facebook",0,0,0,0,0,0.2333,0.5,0,0
1,320,"podcast",0,0,0,0,0.025,0.425,0.25,0,0
11,362,"youtube",10,53,0,0,0.0666,0.2,0.2083,0,0
12,351,"facebook",119,0,0,0,0.0625,0.275,0.3437,1,1
12,356,"podcast",40,41,107,58,0.18,0.345,0.3,1,1
1,320,"catalog/mailer",0,0,0,0,0,0.5285,0.3392,0,1
12,331,"unknown",0,0,0,0,0.1,0.35,0.25,1,0
11,358,"friends/family",51,36,69,76,0,0.32,0.32,0,1
1,323,"friends/family",0,0,0,0,0,0.325,0.3125,0,0
12,355,"unknown",0,0,0,0,0,0.4,0.375,0,0
12,354,"podcast",16,32,35,0,0.0181,0.4727,0.409,0,1
12,341,"facebook",0,0,0,0,0.225,0.4,0.375,1,0
12,341,"unknown",2,0,0,0,0,0.3458,0.3854,1,1
12,338,"friends/family",0,0,0,0,0,0.5428,0.2857,1,0
12,329,"unknown",0,0,0,0,0.16,0.24,0.4,0,0
12,337,"blog",59,0,0,0,0.1285,0.3714,0.3214,0,0
12,344,"facebook",0,0,0,0,0,0.4285,0.2857,0,0
12,350,"friends/family",42,26,49,216,0.008,0.376,0.36,0,1
12,327,"facebook",0,0,0,0,0,0.25,0.4375,0,0
1,321,"catalog/mailer",0,0,0,0,0,0.35,0.125,0,0
12,338,"friends/family",0,0,0,0,0.1,0.325,0.25,0,0
11,358,"podcast",30,105,48,16,0,0.4727,0.159,0,1
12,350,"podcast",0,91,202,0,0.16,0.2971,0.3,1,1
11,366,"friends/family",0,0,0,0,0.1,0.4,0.25,1,0
12,344,"friends/family",14,133,0,0,0.0918,0.4108,0.3108,0,1
12,345,"unknown",151,58,0,0,0,0.437,0.2962,0,1
12,339,"podcast",24,22,27,27,0.1171,0.3942,0.3214,0,1
12,351,"facebook",0,0,0,0,0,0.56,0.5,0,0
12,356,"unknown",0,49,45,36,0.0436,0.4581,0.3454,0,1
11,361,"unknown",0,0,0,0,0,0.5777,0.3888,0,0
12,335,"unknown",0,0,0,0,0,0.4363,0.3181,0,0
12,355,"youtube",0,0,0,0,0,0.55,0.3125,0,0
12,356,"google",1,90,0,0,0,0.3714,0.1785,0,0
12,345,"friends/family",0,0,0,0,0.125,0.3,0.25,0,0
12,338,"friends/family",5,125,93,94,0.088,0.392,0.34,0,1
11,358,"unknown",1,0,0,0,0.2857,0.3428,0.3928,0,1
12,342,"facebook",49,101,0,0,0.04,0.488,0.4,0,1
12,348,"friends/family",0,0,0,0,0,0.1333,0.0833,0,0
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
11,361,"unknown",0,0,0,0,0.1666,0.3,0.375,0,0
12,329,"youtube",154,0,0,0,0,0.5714,0.2857,0,0
12,343,"friends/family",0,0,0,0,0,0.4888,0.3333,0,0
12,356,"friends/family",0,0,0,0,0,0.3714,0.1428,0,0
12,336,"podcast",0,0,0,0,0,0.4,0.3125,0,0
12,349,"friends/family",15,0,0,0,0.0571,0.3,0.25,1,0
11,358,"facebook",1,0,0,0,0,0.496,0.4,0,1
12,339,"unknown",51,0,0,0,0.0705,0.3764,0.3529,1,0
12,356,"unknown",28,29,48,0,0.0642,0.5428,0.3214,1,1
12,350,"podcast",94,176,0,0,0.0476,0.5142,0.3095,0,1
12,350,"friends/family",0,0,0,0,0.125,0.475,0.4375,0,0
12,335,"friends/family",27,0,0,0,0.0833,0.3666,0.375,1,0
11,361,"youtube",6,0,0,0,0,0.4736,0.3947,0,1
12,346,"youtube",88,42,56,95,0.15,0.1833,0.3541,0,1
12,327,"unknown",0,0,0,0,0,0.4,0.25,0,0
12,329,"podcast",28,11,24,16,0.0838,0.3516,0.3225,0,1
12,356,"youtube",0,0,0,0,0,0,0,0,0
12,341,"facebook",0,0,0,0,0,0.3625,0.25,0,1
12,333,"unknown",51,27,13,0,0,0.592,0.4,0,1
12,341,"unknown",0,0,0,0,0,0.2888,0.3888,0,0
11,365,"friends/family",0,0,0,0,0,0.45,0.375,0,0
12,333,"friends/family",0,0,0,0,0.2,0.2,0.25,0,0
12,342,"facebook",270,0,0,0,0.45,0.175,0.25,0,0
12,337,"unknown",317,0,0,0,0.05,0.4,0.25,0,1
12,338,"friends/family",67,88,141,0,0.1478,0.3304,0.3913,0,1
1,324,"unknown",0,0,0,0,0.0888,0.2666,0.3888,0,0
11,358,"unknown",0,0,0,0,0,0.1,0.1875,1,0
12,340,"unknown",0,0,0,0,0.0133,0.4,0.3333,0,1
1,321,"catalog/mailer",89,59,59,95,0.0529,0.1764,0.397,0,1
12,329,"unknown",0,0,0,0,0,0.48,0.1,1,0
12,355,"unknown",1,14,0,0,0.0227,0.3863,0.3522,0,1
12,339,"friends/family",310,0,0,0,0,0.3666,0.2916,0,0
1,320,"friends/family",0,0,0,0,0,0.35,0.125,0,0
11,358,"unknown",0,0,0,0,0,0.36,0.4,0,0
12,355,"friends/family",34,30,30,0,0,0.5307,0.3653,0,1
11,359,"unknown",68,0,0,0,0.2,0.32,0.35,0,0
12,337,"podcast",224,0,0,0,0.0571,0.4,0.3571,1,1
12,351,"unknown",0,0,0,0,0,0.309,0.1818,1,0
1,321,"podcast",14,0,0,0,0.037,0.437,0.2407,0,1
12,339,"friends/family",0,0,0,0,0.025,0.275,0.3125,1,0
1,323,"friends/family",0,0,0,0,0,0.4,0.4166,0,0
12,332,"friends/family",0,0,0,0,0,0.3,0.5,0,0
12,329,"friends/family",0,0,0,0,0.4,0.3,0.5,0,0
12,328,"friends/family",0,0,0,0,0,0.725,0.375,0,0
1,321,"friends/family",242,0,0,0,0,0.3636,0.3636,0,0
12,339,"friends/family",10,0,0,0,0.1714,0.3428,0.4285,1,0
12,335,"friends/family",0,0,0,0,0.04,0.44,0.2,0,1
11,357,"friends/family",0,0,0,0,0.2,0,0.2,0,0
11,358,"unknown",2,0,0,0,0,0.4375,0.25,0,0
12,327,"podcast",41,17,19,51,0.1362,0.4351,0.3186,1,1
11,360,"friends/family",0,0,0,0,0,0.4222,0.3888,0,0
12,352,"friends/family",0,0,0,0,0,0,0.2142,1,0
12,340,"facebook",0,0,0,0,0,0.5428,0.3571,0,0
1,325,"friends/family",0,0,0,0,0.0222,0.4222,0.3333,0,0
12,353,"friends/family",0,0,0,0,0,0.3333,0.4166,1,0
12,334,"facebook",28,53,51,0,0.1833,0.45,0.3541,1,1
12,339,"blog",0,0,0,0,0.0285,0.3428,0.2857,0,0
1,321,"friends/family",192,0,0,0,0.0941,0.4705,0.3823,0,0
12,338,"facebook",0,0,0,0,0.1111,0.4222,0.3333,0,0
11,364,"unknown",0,0,0,0,0.1428,0.2571,0.3571,1,1
12,350,"friends/family",237,0,0,0,0,0.7,0.3333,1,0
1,322,"unknown",0,0,0,0,0,0.6,0.3333,0,0
12,354,"facebook",51,0,0,0,0,0.0909,0.2727,0,0
11,360,"friends/family",34,76,37,204,0.068,0.3957,0.3191,1,1
12,342,"radio",0,0,0,0,0,0.3,0.3,0,0
11,359,"podcast",0,0,0,0,0,0.8,0.4375,0,0
12,347,"podcast",50,32,106,58,0.1297,0.4432,0.3108,1,1
12,341,"unknown",0,0,0,0,0.05,0.45,0.5,0,0
12,346,"friends/family",4,0,0,0,0.0222,0.3333,0.3333,0,0
12,338,"facebook",0,0,0,0,1,0,0.5,0,0
12,344,"facebook",0,0,0,0,0,0.1333,0.3333,0,0
12,329,"friends/family",27,114,0,0,0.0181,0.5909,0.25,0,1
12,349,"catalog/mailer",36,154,0,0,0.0909,0.3909,0.3636,1,1
11,358,"friends/family",178,0,0,0,0,0.4352,0.4117,0,1
12,350,"radio",146,0,0,0,0.1764,0.3176,0.2941,1,0
12,356,"radio",8,0,0,0,0.0526,0.3894,0.3508,1,1
12,342,"friends/family",0,0,0,0,0,0.275,0.3125,1,0
12,336,"friends/family",7,15,36,78,0.0235,0.5058,0.25,0,1
12,340,"friends/family",0,0,0,0,0.1111,0.1111,0.1666,1,0
11,358,"friends/family",0,0,0,0,0,0.55,0.3125,0,0
12,335,"facebook",98,0,0,0,0,0.5,0.3125,0,0
12,326,"friends/family",0,0,0,0,0,0.4,0.2857,0,0
12,356,"facebook",0,0,0,0,0.225,0.325,0.4375,0,0
11,358,"facebook",0,0,0,0,0,0.3923,0.3461,0,1
12,344,"podcast",0,0,0,0,0,0.775,0.375,0,0
12,338,"youtube",0,0,0,0,0.16,0.16,0.2,1,0
12,338,"friends/family",112,0,0,0,0.0533,0.4533,0.3,0,1
12,343,"podcast",74,124,131,0,0.0882,0.3176,0.3529,1,1
12,356,"friends/family",28,32,39,0,0,0.5621,0.3243,0,1
12,329,"friends/family",0,0,0,0,0.25,0.35,0.375,0,0
12,335,"facebook",0,0,0,0,0,0.35,0.125,0,0
12,350,"catalog/mailer",43,55,84,126,0.1833,0.3555,0.3888,0,1
11,361,"unknown",61,224,0,0,0,0.3666,0.375,0,0
11,357,"friends/family",14,155,0,0,0.0555,0.4555,0.3333,0,1
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,352,"facebook",24,276,0,0,0.3058,0.2352,0.3235,1,1
12,345,"youtube",0,0,0,0,0.1428,0.2571,0.4285,0,0
12,354,"google",0,0,0,0,0.1,0.3,0.4,1,0
12,342,"friends/family",93,59,93,46,0.1384,0.2,0.3076,0,1
11,358,"friends/family",0,0,0,0,0,0.4,0.2777,0,0
12,329,"friends/family",0,0,0,0,0,0.3333,0.5,0,0
12,356,"facebook",14,0,0,0,0.0428,0.3142,0.2678,1,1
12,342,"blog",0,0,0,0,0.125,0.45,0.3125,0,0
1,322,"unknown",30,80,50,0,0.1891,0.3783,0.3783,1,1
12,347,"catalog/mailer",27,26,25,30,0.1068,0.2551,0.431,1,1
1,322,"unknown",13,59,107,17,0.0826,0.3478,0.4021,0,1
1,320,"friends/family",20,0,0,0,0.32,0.12,0.3,0,0
12,341,"unknown",0,0,0,0,0,0.375,0.3125,0,0
12,350,"friends/family",0,0,0,0,0,0.475,0.3125,0,0
12,334,"friends/family",32,0,0,0,0.0769,0.3846,0.2692,1,0
12,356,"unknown",33,21,9,15,0.1147,0.467,0.3068,0,1
12,338,"youtube",29,0,0,0,0,0.2571,0.2857,1,0
12,351,"unknown",40,0,0,0,0.1333,0.5555,0.4444,0,0
12,354,"podcast",32,88,32,25,0.0196,0.3377,0.3442,0,1
11,357,"youtube",0,0,0,0,0,0.2666,0.4166,0,0
12,351,"friends/family",0,0,0,0,0,0.5714,0.4285,0,0
12,338,"friends/family",0,0,0,0,0,0.3428,0.2142,0,0
12,328,"youtube",290,0,0,0,0.0666,0.4933,0.2666,0,1
12,335,"friends/family",29,0,0,0,0.25,0.3166,0.375,0,0
12,335,"friends/family",8,0,0,0,0.1,0.3666,0.3055,1,0
12,342,"youtube",0,0,0,0,0,0.275,0.3125,1,0
12,334,"facebook",0,0,0,0,0,0.4,0.1875,0,0
12,335,"facebook",0,0,0,0,0,0.5,0.5,0,0
11,366,"google",8,0,0,0,0,0.2833,0.1666,0,0
12,343,"unknown",0,0,0,0,0.16,0.28,0.3,0,0
11,359,"unknown",20,121,167,0,0.0562,0.3875,0.3125,0,1
12,345,"unknown",160,0,0,0,0.1,0.425,0.375,1,0
1,321,"youtube",11,0,0,0,0,0.6666,0.1666,0,1
12,347,"youtube",41,56,35,80,0.0222,0.4962,0.2685,1,1
12,348,"podcast",83,42,55,76,0.0375,0.4791,0.3125,1,1
1,324,"friends/family",17,57,161,30,0.075,0.475,0.3125,0,1
12,349,"unknown",50,0,0,0,0,0.5818,0.3636,0,0
12,337,"podcast",0,0,0,0,0,0.4,0.3125,0,0
12,334,"youtube",0,0,0,0,0.0888,0.5111,0.2222,1,0
12,332,"unknown",23,15,9,35,0.135,0.33,0.4,1,1
12,341,"unknown",0,0,0,0,0.025,0.5,0.375,0,0
12,355,"friends/family",0,0,0,0,0,0.6,0.3333,0,0
1,322,"blog",0,0,0,0,0,0.45,0.4375,0,0
1,324,"friends/family",0,0,0,0,0.1,0.5,0.3125,0,0
12,354,"radio",0,0,0,0,0,0.675,0.25,0,0
12,352,"unknown",214,0,0,0,0.4,0.3555,0.3888,0,1
1,320,"facebook",78,0,0,0,0,0.3384,0.2307,0,0
1,321,"youtube",27,0,0,0,0.0111,0.4555,0.3611,0,1
11,360,"facebook",0,0,0,0,0,0.4888,0.3888,1,0
12,326,"youtube",0,0,0,0,0,0.8,0.3,0,0
12,334,"facebook",267,0,0,0,0,0.48,0.2666,0,1
12,349,"facebook",154,0,0,0,0,0.4125,0.3125,0,0
11,357,"friends/family",0,0,0,0,0,0.0857,0.2857,0,0
1,324,"facebook",0,0,0,0,0,0.5714,0.2142,0,0
12,327,"catalog/mailer",34,0,0,0,0,0.225,0.375,0,0
12,347,"unknown",92,0,0,0,0,0.3,0.3571,0,0
11,358,"podcast",0,0,0,0,0,0.68,0.5,0,0
12,351,"unknown",12,0,0,0,0.1538,0.2461,0.3076,1,0
12,348,"unknown",0,0,0,0,0,0.6,0.3461,0,0
12,341,"friends/family",245,82,0,0,0,0.6,0.3636,0,1
1,320,"friends/family",0,0,0,0,0,0.32,0.3,0,0
11,359,"unknown",156,0,0,0,0,0.4842,0.2894,0,1
11,363,"friends/family",193,92,0,0,0.0242,0.5212,0.3333,0,1
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
11,359,"facebook",83,0,0,0,0.1578,0.3157,0.3421,0,1
11,366,"youtube",0,0,0,0,0,0.325,0.375,1,0
12,350,"friends/family",13,80,0,63,0.082,0.5384,0.3333,1,1
11,358,"friends/family",36,51,0,0,0,0.2818,0.3409,1,1
12,326,"catalog/mailer",29,0,0,0,0,0.3714,0.3214,0,0
11,358,"unknown",121,0,0,0,0,0.6,0.3,0,0
12,339,"podcast",22,8,31,45,0.1489,0.3063,0.3404,1,1
12,337,"unknown",123,58,77,0,0,0.5272,0.3181,0,1
12,328,"unknown",15,22,0,0,0,0.575,0.1875,0,1
1,320,"friends/family",0,0,0,0,0,0.5,0.375,0,0
12,335,"friends/family",0,0,0,0,0,0.68,0.3,0,0
12,344,"friends/family",0,0,0,0,0,0.5,0.3333,0,0
12,347,"blog",11,13,7,1,0,0.3688,0.3111,1,1
12,344,"podcast",0,0,0,0,0,0.4,0.2272,1,0
1,320,"podcast",76,21,106,0,0,0.6526,0.421,0,1
12,333,"friends/family",0,0,0,0,0,0.55,0.375,0,0
1,322,"youtube",0,0,0,0,0,0.2,0.4285,0,0
1,320,"unknown",0,0,0,0,0.0285,0.3714,0.2857,0,0
12,339,"friends/family",11,5,51,0,0.0074,0.5037,0.3333,0,1
1,321,"podcast",14,32,40,0,0.2176,0.2823,0.2794,0,1
12,336,"friends/family",0,0,0,0,0.1,0.275,0.25,1,0
11,358,"unknown",29,0,0,0,0.0777,0.35,0.3333,1,1
12,355,"google",0,0,0,0,0.1666,0.2666,0.5,0,0
12,355,"podcast",12,0,0,0,0.0071,0.3642,0.3928,0,0
12,351,"friends/family",8,0,0,0,0.2153,0.2461,0.4615,0,0
1,323,"unknown",0,0,0,0,0.2,0,0.25,0,0
12,339,"facebook",0,0,0,0,0,0.3692,0.2307,0,0
12,326,"facebook",88,224,0,0,0,0.4823,0.2941,0,1
12,338,"unknown",17,10,0,0,0.125,0.275,0.3125,1,1
12,340,"facebook",9,0,0,0,0,0.2933,0.3,0,0
12,344,"friends/family",9,7,11,0,0.065,0.365,0.35,1,1
12,343,"youtube",35,17,40,69,0.0868,0.4236,0.3026,1,1
1,321,"friends/family",260,0,0,0,0.0615,0.4769,0.2692,0,0
11,359,"friends/family",0,0,0,0,0,0.35,0.25,0,0
12,340,"friends/family",55,77,96,40,0.0285,0.4114,0.2714,0,1
11,364,"youtube",10,43,0,0,0.016,0.416,0.34,0,1
1,325,"radio",18,1,3,4,0.0682,0.4588,0.3705,1,1
12,340,"podcast",32,26,41,33,0.0823,0.5686,0.2745,0,1
12,329,"target",0,0,0,0,0,0.2,0.3333,0,0
11,358,"friends/family",6,0,0,0,0.0434,0.2173,0.1739,1,0
1,321,"unknown",0,0,0,0,0,0.2666,0.25,0,0
1,323,"unknown",63,115,0,0,0.2125,0.2625,0.25,1,1
11,359,"unknown",0,0,0,0,0,0.3714,0.3571,0,0
12,340,"podcast",34,66,119,0,0.0758,0.4965,0.3448,0,1
12,349,"friends/family",0,0,0,0,0.1,0.5,0.4375,0,0
1,324,"unknown",0,0,0,0,0,0.56,0.2,0,0
12,343,"unknown",164,0,0,0,0,0.4,0.3125,0,1
12,355,"friends/family",159,78,117,0,0.04,0.29,0.325,0,1
12,336,"friends/family",0,0,0,0,0,0.6,0.3571,0,0
1,321,"podcast",6,39,113,114,0.0114,0.6571,0.3714,1,1
12,326,"podcast",164,93,0,0,0.1733,0.44,0.1666,0,1
